index,transaction.date,ip.address,buyer.username,product.id
11514,04/03/2010 08:27 PM,192.123.3.213,ssweet,AVpe9BGF1cnluZ0-annA
11515,28/03/2011 05:23 AM,62.95.174.80,RevKev,AWIm0C3TYSSHbkXwx3S6
11516,04/07/2010 05:34 PM,187.151.199.176,winwim,AVpivePGilAPnD_xHH0l
11517,20/07/2016 09:06 PM,20.138.225.171,andromedagalaxy,AVpiUMISilAPnD_xC-hu
11518,03/08/2015 03:06 AM,207.5.20.13,trlpkguy,AVpfgGwSLJeJML43-VCn
11519,28/12/2012 12:12 AM,224.231.211.100,noon,AVpg8i6NilAPnD_xzQdN
11520,25/04/2013 02:30 PM,106.145.176.238,VJ2016,AVpgGPyq1cnluZ0-wbTJ
11521,14/03/2011 08:16 AM,203.149.42.79,magikman1,AVpe9BGF1cnluZ0-annA
11522,31/12/2010 07:43 AM,102.60.114.139,Justdoit,AV2Zps11GV-KLJ3al16A
11523,02/06/2016 06:15 AM,243.5.169.6,ByLori,AVpgMuGwLJeJML43KY_c
11524,01/01/2012 02:30 AM,11.28.171.140,BestBuyDad,AVpftC_FLJeJML43CLs8
11525,28/09/2008 11:11 AM,93.64.220.80,bb58,AVpjI0B41cnluZ0-T5TH
11526,06/05/2015 08:51 PM,138.200.25.125,AUfaninTX,AVpg8i6NilAPnD_xzQdN
11527,13/10/2011 05:22 AM,102.136.0.49,glamorgirl,AV13V_i2glJLPUi8PFgb
11528,01/11/2010 08:24 PM,226.224.203.226,JL5189,AVpfVI9wilAPnD_xZxH-
11529,10/09/2009 08:56 AM,12.10.188.217,Adam,AVpe5iL11cnluZ0-ZVzB
11530,23/03/2010 07:00 PM,195.219.200.85,Spikr,AVpg8GjjLJeJML43Uplr
11531,31/08/2009 07:35 PM,195.13.245.213,Jake,AVpfVJXu1cnluZ0-iwTT
11532,26/06/2013 08:56 AM,150.122.103.67,Aivdivad,AVpjI0B41cnluZ0-T5TH
11533,01/06/2015 11:56 AM,89.58.215.78,Tesha,AVpgjaudilAPnD_xuDKC
11534,06/03/2016 01:07 PM,202.111.156.204,snakeman,AVpe9BGF1cnluZ0-annA
11535,05/10/2014 10:00 PM,103.202.186.14,StephenS,AVpiUMISilAPnD_xC-hu
11536,02/11/2014 09:02 PM,104.155.126.16,Boo1,AV2Zps11GV-KLJ3al16A
11537,19/12/2011 10:12 AM,44.215.145.185,Walton111,AVpiFC-LilAPnD_xAgKu
11538,22/03/2015 10:32 PM,158.71.131.21,Brober81,AVpjI0B41cnluZ0-T5TH
11539,25/03/2015 06:43 PM,59.147.23.152,anthr84,AVpivePGilAPnD_xHH0l
11540,23/10/2012 07:44 AM,59.117.179.213,FarWestTexan,AVpf24SVLJeJML43FAIX
11541,31/08/2014 07:40 AM,195.62.62.151,ArmageddonIt,AVpg8i6NilAPnD_xzQdN
11542,27/01/2013 01:24 AM,150.224.150.76,ByLindsey Smith,AVzNjwZZ-jtxr-f3yc_y
11543,15/03/2018 12:30 AM,31.230.216.150,Rokintherealworld,AVpgMuGwLJeJML43KY_c
11544,01/01/2012 12:40 PM,32.39.203.154,KH,AVpg8GjjLJeJML43Uplr
11545,26/02/2015 10:43 AM,52.123.115.223,LoveOlive,AVpiFC-LilAPnD_xAgKu
11546,07/06/2014 09:20 PM,201.174.218.202,fitz,AVpgjaudilAPnD_xuDKC
11547,26/08/2013 11:42 PM,85.177.83.10,Purpleneseakin,AVpe7vI_ilAPnD_xRMq2
11548,13/03/2009 01:39 PM,20.24.232.10,esanta esanta,AVpfuJ4pilAPnD_xhDyM
11549,29/06/2017 09:05 PM,18.74.69.175,Goody,AVpfIjJULJeJML433Ga2
11550,28/04/2008 12:13 AM,160.189.231.38,ScottyXRay,AVpf0Nyo1cnluZ0-rzhu
11551,23/08/2014 09:25 PM,5.25.145.243,NYITpro,AVpe8ZRY1cnluZ0-aY4H
11552,06/10/2013 10:55 AM,99.228.84.51,DINOSCONCRETE,AVpjI0B41cnluZ0-T5TH
11553,21/10/2009 09:01 AM,238.202.94.18,Jennifer,AWIm0C3TYSSHbkXwx3S6
11554,18/06/2016 09:30 AM,72.73.220.112,Amazon Customer,AVpi-P111cnluZ0-SVqq
11555,27/09/2008 06:23 AM,125.24.23.96,reporich,AVzNjwZZ-jtxr-f3yc_y
11556,06/11/2011 02:02 AM,21.219.67.14,Dtyocum,AVpfnuDailAPnD_xfKZY
11557,31/05/2012 10:49 PM,251.103.55.148,Technogeek,AWIm0C3TYSSHbkXwx3S6
11558,06/11/2012 06:36 AM,145.155.55.238,BySHAWANDO M DRAKE,AVpf2pgLilAPnD_xjed4
11559,27/01/2013 11:33 AM,222.217.130.48,Kubli,AVphzgbJLJeJML43fA0o
11560,04/02/2016 05:21 AM,97.15.102.191,sam559,AVpivePGilAPnD_xHH0l
11561,22/03/2014 03:05 AM,238.131.215.168,vetkoek,AVpgGPyq1cnluZ0-wbTJ
11562,18/05/2017 01:23 PM,190.73.82.150,ByGoose,AVpfjP9uilAPnD_xdy6-
11563,18/09/2010 06:49 AM,135.251.201.65,CT44,AVpio2wSilAPnD_xGGln
11564,28/05/2008 09:22 PM,83.188.172.34,Hollywood,AVpfgGwSLJeJML43-VCn
11565,15/02/2012 10:49 PM,47.119.28.214,RobS1,AWIm0C3TYSSHbkXwx3S6
11566,08/04/2009 05:10 AM,217.77.57.91,Sconi,AVsRhL-fQMlgsOJE6zvB
11567,03/04/2012 05:40 AM,48.134.136.230,throne,AVpfnuDailAPnD_xfKZY
11568,16/08/2012 05:29 PM,170.195.108.153,DBDB,AVpgjaudilAPnD_xuDKC
11569,18/08/2009 04:20 AM,232.3.220.77,007Shaii,AVpiEA1f1cnluZ0-JaoG
11570,29/11/2016 05:34 PM,193.234.32.14,JimC,AVzNjwZZ-jtxr-f3yc_y
11571,05/07/2009 06:17 PM,91.136.19.252,cbattles,AVsRhL-fQMlgsOJE6zvB
11572,29/09/2009 02:00 AM,93.23.33.71,bigl,AVpfjP9uilAPnD_xdy6-
11573,09/01/2009 06:57 PM,14.155.7.100,Asif Rahman,AV2Zps11GV-KLJ3al16A
11574,20/04/2013 06:42 PM,77.242.75.109,hipcity,AVpgF1BOilAPnD_xnTsK
11575,09/07/2017 11:49 AM,222.95.10.56,JabsNC,AVpi-P111cnluZ0-SVqq
11576,04/02/2014 03:03 AM,250.121.61.125,AwkwardPanda,AVphRsH11cnluZ0-Agzr
11577,27/06/2015 02:24 AM,209.49.194.129,Octothorp,AV1YFmcQglJLPUi8IGd1
11578,04/04/2017 04:19 AM,35.202.189.161,Ticlaude,AVpe5iL11cnluZ0-ZVzB
11579,13/10/2011 02:21 PM,238.58.6.63,MFLonster,AVpgjaudilAPnD_xuDKC
11580,19/06/2017 11:01 AM,113.235.26.104,Cliff,AVpjI0B41cnluZ0-T5TH
11581,09/03/2018 05:16 AM,35.22.164.26,mdafl,AVpfgGwSLJeJML43-VCn
11582,20/05/2018 08:48 PM,132.38.200.116,curioseaercher,AVpe5iL11cnluZ0-ZVzB
11583,01/04/2014 07:16 AM,111.80.6.187,MillerTime,AVpe9BGF1cnluZ0-annA
11584,18/11/2015 03:35 AM,146.180.43.16,Gegatso,AVpfKRGKLJeJML433rPX
11585,02/08/2013 03:26 PM,240.78.237.12,wgmecca,AVpgGPyq1cnluZ0-wbTJ
11586,28/06/2011 06:37 PM,78.130.215.215,bluejet,AVwvGPRyU2_QcyX9R3FW
11587,14/04/2017 06:43 AM,174.248.64.111,Bhgrocks,AVpgGPyq1cnluZ0-wbTJ
11588,25/06/2015 09:07 AM,120.204.199.57,Leon,AVpio2wSilAPnD_xGGln
11589,02/01/2009 12:32 AM,79.4.252.53,Nikohimself,AV1YFmcQglJLPUi8IGd1
11590,05/11/2013 11:20 PM,49.168.238.141,SDL,AVphzgbJLJeJML43fA0o
11591,28/03/2009 09:01 PM,135.218.80.151,pangi,AVpe5iL11cnluZ0-ZVzB
11592,07/06/2010 10:31 AM,39.200.25.243,128Gold,AVpiEA1f1cnluZ0-JaoG
11593,15/12/2014 01:18 PM,9.35.20.124,1233Studio,AVpjedgc1cnluZ0-W4NI
11594,27/12/2013 12:38 AM,26.236.232.174,Saber423,AV13V_i2glJLPUi8PFgb
11595,08/04/2009 03:48 AM,177.124.116.131,Tigerbest,AVpf2pgLilAPnD_xjed4
11596,26/12/2008 03:21 AM,33.192.192.202,Kona,AVpfjP9uilAPnD_xdy6-
11597,03/01/2017 10:39 AM,209.108.134.71,misael1430,AVpfVI9wilAPnD_xZxH-
11598,21/08/2009 06:03 PM,171.166.9.177,Phoenixus,AVpio2wSilAPnD_xGGln
11599,03/08/2011 07:05 AM,103.240.67.32,Lp87,AVpgnnzJilAPnD_xu_7Q
11600,01/12/2011 09:44 AM,56.205.120.5,Rafekes,AVpiUMISilAPnD_xC-hu
11601,14/05/2011 09:39 AM,152.119.169.227,photodude,AVpgnnzJilAPnD_xu_7Q
11602,31/03/2010 05:11 PM,207.94.172.200,MoWizard,AVpfgGwSLJeJML43-VCn
11603,15/02/2013 11:38 PM,28.244.175.58,RBElkGrove,AVpfVI9wilAPnD_xZxH-
11604,03/11/2013 05:17 PM,133.203.71.160,Yogurtslinger,AVpg59zyilAPnD_xyv3y
11605,26/03/2017 02:13 AM,168.181.25.14,thompy,AVpfnp8HLJeJML43AmVi
11606,03/01/2016 10:17 PM,90.236.113.86,Bigk,AWIm0C3TYSSHbkXwx3S6
11607,24/04/2008 09:47 AM,0.219.78.111,DocV,AVpe5iL11cnluZ0-ZVzB
11608,29/03/2008 11:15 PM,25.201.39.152,Caliia13,AVpfVJXu1cnluZ0-iwTT
11609,16/11/2013 04:15 PM,198.91.46.237,Neuenc,AVpiUMISilAPnD_xC-hu
11610,17/07/2008 03:50 AM,250.128.227.154,Likestotravel,AVpf0Nyo1cnluZ0-rzhu
11611,08/01/2014 09:50 PM,171.70.176.196,ChrisNack15,AVpe5iL11cnluZ0-ZVzB
11612,19/02/2016 03:01 AM,202.95.139.88,Angela,AVpiEA1f1cnluZ0-JaoG
11613,26/12/2013 10:20 PM,150.10.19.132,fignuts,AV4GShTMvKc47QAVrFsX
11614,13/03/2010 03:57 PM,151.47.99.16,Dylan,AVpgjaudilAPnD_xuDKC
11615,29/03/2018 02:48 PM,108.189.234.39,ByLuc LeGuiverne,AVpftC_FLJeJML43CLs8
11616,26/06/2016 11:47 AM,73.235.16.92,amick827,AVpg59zyilAPnD_xyv3y
11617,09/06/2016 03:13 PM,54.189.210.62,Antmoe,AVpf24SVLJeJML43FAIX
11618,27/11/2013 04:21 AM,184.72.142.26,Batfan01,AVzNjwZZ-jtxr-f3yc_y
11619,11/09/2010 11:20 PM,149.33.98.15,Queenair,AVpe5iL11cnluZ0-ZVzB
11620,18/04/2014 11:34 PM,186.206.120.203,thecashguy,AVpiAzN7ilAPnD_x_wOJ
11621,05/05/2011 09:01 AM,53.85.244.132,Musician,AVpio2wSilAPnD_xGGln
11622,08/05/2015 01:55 AM,228.31.66.245,DEW2003,AVpftC_FLJeJML43CLs8
11623,23/07/2010 04:19 AM,225.69.67.108,csheek1,AVpio2wSilAPnD_xGGln
11624,21/03/2013 08:19 AM,231.157.35.42,Slyjay412,AVpfnp8HLJeJML43AmVi
11625,20/11/2013 05:27 AM,57.205.170.174,David Peng,AVpg8GjjLJeJML43Uplr
11626,12/08/2009 06:21 PM,21.148.18.227,Krueg110,AVpivePGilAPnD_xHH0l
11627,10/07/2017 04:06 PM,145.171.156.108,Xephyroth,AVpgMuGwLJeJML43KY_c
11628,28/10/2016 06:54 AM,149.106.110.143,wendcooks,AVpfjP9uilAPnD_xdy6-
11629,21/09/2012 06:04 AM,233.212.93.40,luria,AVpfKRGKLJeJML433rPX
11630,24/04/2013 10:36 PM,47.57.184.32,joerh,AVpfVJXu1cnluZ0-iwTT
11631,16/04/2010 08:52 AM,100.254.91.196,Azzman,AVpf0Nyo1cnluZ0-rzhu
11632,26/07/2012 04:10 PM,10.245.42.228,JMG87,AVpgswjcLJeJML43Ro-G
11633,05/08/2008 11:24 AM,153.167.38.171,PATS75,AVpe7vI_ilAPnD_xRMq2
11634,17/02/2018 09:06 PM,174.52.172.227,ByDoug Pickford,AVpg8GjjLJeJML43Uplr
11635,12/11/2010 06:42 AM,35.166.62.173,Symon,AWIm0C3TYSSHbkXwx3S6
11636,27/03/2016 02:09 AM,81.97.130.203,BruceBruce503,AVpgswjcLJeJML43Ro-G
11637,04/07/2014 12:33 PM,56.9.5.185,Bydavid,AVzNjwZZ-jtxr-f3yc_y
11638,25/01/2014 09:48 AM,189.160.74.49,Jenny,AVpfKRGKLJeJML433rPX
11639,11/08/2013 09:22 AM,229.179.194.207,Notagain,AVsRhL-fQMlgsOJE6zvB
11640,25/03/2017 11:03 AM,62.151.211.171,Lynette,AVpfgGwSLJeJML43-VCn
11641,26/08/2014 12:49 AM,206.115.179.153,ChrisNack15,AVpio2wSilAPnD_xGGln
11642,18/09/2013 12:07 AM,222.116.109.141,stretch,AWIm0C3TYSSHbkXwx3S6
11643,14/08/2013 04:44 AM,6.214.39.33,Lobo4169,AVpe7vI_ilAPnD_xRMq2
11644,25/05/2012 09:17 AM,57.172.29.177,CabbagePatch,AVqlHaLknnc1JgDc3m5y
11645,09/11/2011 09:24 AM,156.237.158.31,Richard Yelverton,AV1YFmcQglJLPUi8IGd1
11646,05/01/2011 03:37 AM,111.120.193.180,quack10,AVpfKRGKLJeJML433rPX
11647,24/06/2017 06:48 AM,21.61.124.203,ktmboy,AVpe9BGF1cnluZ0-annA
11648,20/06/2016 11:34 AM,188.98.129.32,Calb,AVpftC_FLJeJML43CLs8
11649,11/06/2013 01:41 AM,26.132.236.200,thevoice2010,AVpf0Nyo1cnluZ0-rzhu
11650,01/07/2008 11:42 AM,47.1.23.17,Petersonsings,AVphRsH11cnluZ0-Agzr
11651,03/06/2008 02:33 AM,120.242.151.140,DOCSGM,AV2Zps11GV-KLJ3al16A
11652,25/01/2017 03:31 PM,25.63.225.199,ByAngelo,AVpe7vI_ilAPnD_xRMq2
11653,26/05/2009 10:40 AM,47.243.193.17,TS516,AVpjedgc1cnluZ0-W4NI
11654,01/08/2016 04:02 PM,182.96.240.248,Psychorad,AVpgMuGwLJeJML43KY_c
11655,17/09/2015 01:00 PM,31.1.208.59,Cherri,AVpfKRGKLJeJML433rPX
11656,16/03/2015 04:43 AM,242.143.212.225,lorianna,AVpgjaudilAPnD_xuDKC
11657,14/04/2015 06:04 PM,8.134.58.2,Jayy,AVpiFC-LilAPnD_xAgKu
11658,05/02/2009 05:15 AM,171.107.166.243,nonicknamenottaken,AVpiUMISilAPnD_xC-hu
11659,19/04/2015 10:54 AM,156.72.204.197,Jessica,AVpgF1BOilAPnD_xnTsK
11660,20/04/2008 07:58 AM,174.21.120.151,flashmp,AVpfnuDailAPnD_xfKZY
11661,16/05/2010 06:30 PM,21.240.119.55,TC69,AVpiAzN7ilAPnD_x_wOJ
11662,13/01/2010 12:51 PM,203.226.13.179,Gman,AVpfgGwSLJeJML43-VCn
11663,08/12/2008 01:36 AM,104.17.114.254,Marcie,AVpgnnzJilAPnD_xu_7Q
11664,15/07/2014 04:47 AM,252.30.4.167,TylerCornwell,AVpe9BGF1cnluZ0-annA
11665,24/06/2013 07:02 AM,192.199.171.122,peakofnothing,AVpf24SVLJeJML43FAIX
11666,17/03/2011 04:13 AM,48.229.161.3,Mluke,AVphUeKeilAPnD_x3-Be
11667,12/02/2015 06:56 PM,8.239.254.46,BROOKLYNSGRANDPA,AV1YFmcQglJLPUi8IGd1
11668,13/05/2009 03:34 AM,245.131.6.198,Phoneman2003,AVpf2pgLilAPnD_xjed4
11669,05/02/2018 05:31 PM,149.252.71.66,VickiC28,AVpfVJXu1cnluZ0-iwTT
11670,04/04/2013 04:10 AM,151.109.24.78,ParkerLakes,AVpgMuGwLJeJML43KY_c
11671,17/04/2008 07:42 AM,176.13.201.167,Tmoore15,AVpfVJXu1cnluZ0-iwTT
11672,04/12/2015 03:32 PM,123.92.213.181,DC43,AVpfnp8HLJeJML43AmVi
11673,23/01/2017 01:04 AM,55.110.71.219,Hardware,AVpfIjJULJeJML433Ga2
11674,30/03/2010 11:57 PM,95.221.250.58,DeeRob,AVpi-P111cnluZ0-SVqq
11675,10/10/2014 12:40 AM,121.178.99.47,TVfanatic,AVpgMuGwLJeJML43KY_c
11676,01/07/2014 01:00 PM,242.30.184.229,boris,AVpfKRGKLJeJML433rPX
11677,02/06/2014 09:32 PM,248.83.24.182,Icetex,AV2Zps11GV-KLJ3al16A
11678,10/06/2016 01:49 AM,126.83.20.141,TRSM650,AVpgswjcLJeJML43Ro-G
11679,17/07/2013 09:17 AM,157.243.155.64,Jenny,AVpgGPyq1cnluZ0-wbTJ
11680,19/04/2008 07:56 AM,187.29.70.74,Jax88,AVpiFC-LilAPnD_xAgKu
11681,01/06/2009 01:48 AM,102.136.201.234,Connie,AVpjedgc1cnluZ0-W4NI
11682,19/05/2013 09:24 AM,76.6.176.132,cmhp,AVpivePGilAPnD_xHH0l
11683,13/10/2012 10:57 PM,87.110.231.151,marltondonna,AVpivePGilAPnD_xHH0l
11684,19/08/2015 01:33 AM,218.32.179.163,Dank,AVpfgGwSLJeJML43-VCn
11685,14/05/2011 05:15 PM,49.193.42.97,Taiga,AVpgnnzJilAPnD_xu_7Q
11686,20/01/2016 01:20 AM,64.209.96.82,Alberto,AVsRhL-fQMlgsOJE6zvB
11687,12/12/2012 09:50 PM,90.132.10.122,Trey,AVphUeKeilAPnD_x3-Be
11688,01/02/2008 02:03 PM,186.182.173.38,dbbloo,AVpe5iL11cnluZ0-ZVzB
11689,02/04/2008 08:14 PM,186.58.178.244,Alexmk1987,AVpg8i6NilAPnD_xzQdN
11690,06/08/2016 06:26 AM,158.47.203.153,KaraEmily,AV4GShTMvKc47QAVrFsX
11691,09/01/2018 04:54 PM,206.254.128.197,LionoLuciano,AVpgMuGwLJeJML43KY_c
11692,03/05/2011 02:32 PM,165.128.209.30,Pictureman,AVpfuJ4pilAPnD_xhDyM
11693,24/09/2015 07:48 AM,37.100.192.187,Bobby,AVpe7vI_ilAPnD_xRMq2
11694,31/03/2016 02:54 AM,248.88.137.168,CCSmooth,AV15fqDs-jtxr-f38R4C
11695,13/02/2008 05:40 AM,52.13.29.4,Bren,AVpfjP9uilAPnD_xdy6-
11696,30/08/2015 05:31 AM,92.126.251.206,JB,AV4GShTMvKc47QAVrFsX
11697,18/11/2008 03:28 AM,100.193.103.35,carswelldist,AVpivePGilAPnD_xHH0l
11698,06/07/2013 04:27 PM,88.212.21.199,PlaneJane,AVpgGPyq1cnluZ0-wbTJ
11699,09/05/2010 04:28 PM,59.151.55.183,ChaRz,AVpg59zyilAPnD_xyv3y
11700,14/06/2017 08:38 PM,184.148.46.75,john27hemi,AVpgnnzJilAPnD_xu_7Q
11701,24/11/2016 06:47 PM,74.236.203.87,Alice,AVpfjP9uilAPnD_xdy6-
11702,24/03/2017 02:08 AM,104.242.80.145,Tramaster,AVpfIjJULJeJML433Ga2
11703,25/12/2013 11:22 AM,74.220.171.70,Gooddealinanch,AVpiUMISilAPnD_xC-hu
11704,14/05/2014 06:50 AM,29.26.203.252,ByDavid B Shuck,AVpe5iL11cnluZ0-ZVzB
11705,30/11/2014 01:30 PM,21.107.228.203,Wickedowesix,AVpg8GjjLJeJML43Uplr
11706,20/04/2013 09:05 PM,223.93.99.120,naj55555,AVphRsH11cnluZ0-Agzr
11707,21/08/2016 12:17 AM,153.29.189.107,Ripperoni,AVpfVJXu1cnluZ0-iwTT
11708,23/01/2008 08:43 PM,96.42.41.42,Rivel019,AVpgnnzJilAPnD_xu_7Q
11709,03/12/2016 12:36 PM,19.208.242.78,The Headless Horseman,AVpg8GjjLJeJML43Uplr
11710,23/02/2014 03:12 PM,188.105.172.216,ByRich,AVpjI0B41cnluZ0-T5TH
11711,04/04/2018 07:36 AM,220.38.156.47,Tdog,AVpiEA1f1cnluZ0-JaoG
11712,15/12/2009 02:12 PM,61.253.41.42,1233Studio,AVpiAzN7ilAPnD_x_wOJ
11713,29/09/2015 01:21 PM,150.241.90.133,Memo,AVpiFC-LilAPnD_xAgKu
11714,14/07/2010 08:29 PM,166.178.128.243,PATS75,AVpfuJ4pilAPnD_xhDyM
11715,16/09/2011 02:54 PM,108.206.38.73,TBrown30125,AVpfKRGKLJeJML433rPX
11716,13/11/2016 10:30 PM,224.121.80.18,USAF.father,AVpjI0B41cnluZ0-T5TH
11717,15/04/2008 09:47 AM,123.223.56.5,Diana P Romanovich,AVpgjaudilAPnD_xuDKC
11718,04/05/2017 03:56 PM,89.99.142.80,Deucecoop,AV13V_i2glJLPUi8PFgb
11719,14/01/2012 01:51 PM,215.82.128.148,Farha,AV15fqDs-jtxr-f38R4C
11720,02/07/2011 09:16 PM,89.129.200.245,Ssdman,AVpe8ZRY1cnluZ0-aY4H
11721,09/06/2017 04:29 AM,200.126.111.31,StevieD,AVpiFC-LilAPnD_xAgKu
11722,24/09/2012 06:51 PM,71.188.160.15,Argus,AWIm0C3TYSSHbkXwx3S6
11723,10/09/2016 10:45 AM,223.110.212.172,packerboy,AVpgjaudilAPnD_xuDKC
11724,22/02/2009 06:21 AM,118.55.101.90,thompy,AVpfnuDailAPnD_xfKZY
11725,11/12/2015 12:02 AM,20.27.230.73,mjmbond,AVpgMuGwLJeJML43KY_c
11726,22/08/2011 11:54 PM,233.99.91.133,wassup,AVpiEA1f1cnluZ0-JaoG
11727,28/09/2017 02:52 PM,2.96.248.53,ByStephen,AVpfKRGKLJeJML433rPX
11728,08/04/2010 01:48 AM,38.171.15.16,CCosta,AVpg8i6NilAPnD_xzQdN
11729,04/02/2017 02:58 PM,159.230.117.37,Schmidts,AVpe7vI_ilAPnD_xRMq2
11730,11/03/2013 01:18 PM,134.169.86.63,Willij2,AVpftC_FLJeJML43CLs8
11731,08/04/2011 10:43 PM,79.226.20.130,Phoneuser,AVpf0Nyo1cnluZ0-rzhu
11732,22/12/2017 03:08 PM,55.9.65.49,TMElite,AWIm0C3TYSSHbkXwx3S6
11733,17/08/2008 11:01 PM,169.12.161.140,ReelNole1,AVpg8GjjLJeJML43Uplr
11734,19/09/2012 04:36 AM,88.111.163.67,ByDB,AVzNjwZZ-jtxr-f3yc_y
11735,06/04/2012 01:33 PM,0.152.35.145,Dompaul,AVpf24SVLJeJML43FAIX
11736,10/01/2018 02:44 AM,42.94.150.96,BooBoo,AVpiUMISilAPnD_xC-hu
11737,15/12/2010 05:21 PM,111.191.40.9,pastsdream,AVpf24SVLJeJML43FAIX
11738,27/11/2008 02:28 AM,29.85.4.47,annah3068,AVpftC_FLJeJML43CLs8
11739,22/11/2008 08:41 PM,66.8.191.120,catwoman,AVpivePGilAPnD_xHH0l
11740,16/01/2017 07:07 AM,176.245.221.137,chauncey005,AVpgMuGwLJeJML43KY_c
11741,01/01/2016 04:18 PM,155.23.91.75,Alexa,AVpfVJXu1cnluZ0-iwTT
11742,20/02/2018 03:56 AM,100.230.218.173,Eugeneitwood,AVpf2pgLilAPnD_xjed4
11743,06/01/2013 10:18 AM,120.130.122.24,jpklmt,AVpf0Nyo1cnluZ0-rzhu
11744,26/04/2009 12:18 PM,162.24.195.10,br3wb33,AVpgjaudilAPnD_xuDKC
11745,12/09/2015 11:31 AM,252.109.116.42,Ithucus,AWIm0C3TYSSHbkXwx3S6
11746,22/09/2017 01:39 AM,88.175.87.177,Olwman,AVpio2wSilAPnD_xGGln
11747,11/12/2012 02:47 AM,194.201.98.197,gambler529,AV15fqDs-jtxr-f38R4C
11748,02/07/2016 06:40 PM,149.60.103.235,tjwilliams,AVpiEA1f1cnluZ0-JaoG
11749,23/05/2012 12:18 AM,97.115.111.59,Simon,AVpfVJXu1cnluZ0-iwTT
11750,09/02/2016 03:23 AM,229.94.170.100,Megan,AVpfVI9wilAPnD_xZxH-
11751,25/10/2014 03:45 AM,42.7.242.248,Myself,AVpf24SVLJeJML43FAIX
11752,06/04/2013 02:59 AM,188.227.28.247,Techworld29,AVpfnuDailAPnD_xfKZY
11753,28/10/2017 02:41 PM,75.68.254.181,Azzman,AV15fqDs-jtxr-f38R4C
11754,03/05/2011 10:27 PM,167.160.96.144,GrahamDogg,AV15fqDs-jtxr-f38R4C
11755,12/04/2016 11:31 PM,33.230.84.10,rglv,AVpf2pgLilAPnD_xjed4
11756,11/02/2018 03:05 PM,26.232.203.11,BeatBuyFan,AVpg8GjjLJeJML43Uplr
11757,26/09/2010 02:51 AM,56.26.143.19,Darryl,AVpjI0B41cnluZ0-T5TH
11758,11/08/2014 10:27 PM,226.74.99.113,Sconi,AVpe7vI_ilAPnD_xRMq2
11759,28/04/2011 07:37 PM,79.210.224.57,Ramz,AVpgF1BOilAPnD_xnTsK
11760,31/01/2017 06:45 PM,60.149.126.37,XFeverMan,AVpfuJ4pilAPnD_xhDyM
11761,11/06/2012 10:46 PM,96.129.197.211,Baxter,AVpjI0B41cnluZ0-T5TH
11762,07/06/2010 05:55 AM,18.233.35.74,oldfatguybiker,AVpg8i6NilAPnD_xzQdN
11763,16/05/2012 07:34 AM,20.185.49.253,marcfromMemphis,AVpjI0B41cnluZ0-T5TH
11764,21/10/2014 10:27 AM,245.84.134.233,Gooddealinanch,AV1YFmcQglJLPUi8IGd1
11765,16/08/2009 02:43 AM,209.130.245.45,prozzac,AVpiUMISilAPnD_xC-hu
11766,08/09/2008 06:24 AM,253.203.66.233,Gunners,AV15fqDs-jtxr-f38R4C
11767,20/03/2008 07:13 PM,107.74.43.143,ChrisC,AV15fqDs-jtxr-f38R4C
11768,02/08/2008 08:30 PM,62.113.176.79,Victor,AV13V_i2glJLPUi8PFgb
11769,07/07/2013 01:10 AM,227.212.108.133,at916,AVpgjaudilAPnD_xuDKC
11770,14/03/2014 08:46 AM,57.6.35.39,peakofnothing,AVpfnuDailAPnD_xfKZY
11771,25/04/2011 12:41 PM,36.10.207.21,Debbie,AVpiEA1f1cnluZ0-JaoG
11772,09/12/2008 05:41 PM,204.184.212.103,MattyIce,AVpe7vI_ilAPnD_xRMq2
11773,21/09/2012 08:31 PM,183.21.60.150,Goose,AVzNjwZZ-jtxr-f3yc_y
11774,28/01/2008 05:10 PM,38.66.35.170,Tonyawesome,AVpio2wSilAPnD_xGGln
11775,12/06/2012 03:33 PM,7.131.192.55,17-Aug,AVpgGPyq1cnluZ0-wbTJ
11776,23/08/2009 06:34 AM,86.61.154.14,Cuber,AVpio2wSilAPnD_xGGln
11777,23/04/2015 11:05 PM,220.17.49.22,Eicks,AVpio2wSilAPnD_xGGln
11778,07/03/2018 11:49 AM,128.189.180.131,Kathy,AVpftC_FLJeJML43CLs8
11779,01/07/2013 01:34 AM,81.149.231.80,ByKFDB,AWIm0C3TYSSHbkXwx3S6
11780,22/04/2011 02:19 PM,31.162.14.242,Nina,AVpiAzN7ilAPnD_x_wOJ
11781,25/08/2015 12:03 PM,200.53.225.101,NuestroMejorCliente,AV2Zps11GV-KLJ3al16A
11782,13/12/2009 09:56 PM,163.112.31.93,Paul123,AVphRsH11cnluZ0-Agzr
11783,07/04/2013 02:54 PM,195.212.212.19,LCT1982,AVpfnuDailAPnD_xfKZY
11784,24/05/2017 04:07 AM,65.142.142.235,Max12,AVpe9BGF1cnluZ0-annA
11785,21/03/2008 10:33 AM,11.219.182.35,ByEddie E. Hicks,AV4GShTMvKc47QAVrFsX
11786,16/10/2010 02:57 AM,176.142.241.192,thedishman,AVpiUMISilAPnD_xC-hu
11787,29/04/2010 05:41 AM,170.95.16.156,YazooWho,AVpfuJ4pilAPnD_xhDyM
11788,11/07/2017 03:08 PM,157.115.73.234,JustMe,AVpfVJXu1cnluZ0-iwTT
